"","Cases","Year"
"1",7,2017
"2",10,2017.01923076923
"3",4,2017.03846153846
"4",0,2017.05769230769
"5",13,2017.07692307692
"6",13,2017.09615384615
"7",10,2017.11538461538
"8",0,2017.13461538462
"9",50,2017.15384615385
"10",4,2017.17307692308
"11",1,2017.19230769231
"12",34,2017.21153846154
"13",6,2017.23076923077
"14",11,2017.25
"15",11,2017.26923076923
"16",10,2017.28846153846
"17",7,2017.30769230769
"18",13,2017.32692307692
"19",7,2017.34615384615
"20",0,2017.36538461538
"21",181,2017.38461538462
"22",6,2017.40384615385
"23",0,2017.42307692308
"24",5,2017.44230769231
"25",3,2017.46153846154
"26",12,2017.48076923077
"27",23,2017.5
"28",8,2017.51923076923
"29",40,2017.53846153846
"30",3,2017.55769230769
"31",4,2017.57692307692
"32",23,2017.59615384615
"33",1,2017.61538461538
"34",9,2017.63461538462
"35",34,2017.65384615385
"36",20,2017.67307692308
"37",0,2017.69230769231
"38",13,2017.71153846154
"39",0,2017.73076923077
"40",13,2017.75
"41",0,2017.76923076923
"42",7,2017.78846153846
"43",2,2017.80769230769
"44",0,2017.82692307692
"45",0,2017.84615384615
"46",1,2017.86538461538
"47",0,2017.88461538462
"48",0,2017.90384615385
"49",0,2017.92307692308
"50",0,2017.94230769231
"51",0,2017.96153846154
"52",0,2017.98076923077
"53",1,2018
"54",0,2018.01923076923
"55",3,2018.03846153846
"56",3,2018.05769230769
"57",0,2018.07692307692
"58",0,2018.09615384615
"59",0,2018.11538461538
"60",0,2018.13461538462
"61",8,2018.15384615385
"62",55,2018.17307692308
"63",1,2018.19230769231
"64",23,2018.21153846154
"65",55,2018.23076923077
"66",55,2018.25
"67",1,2018.26923076923
"68",0,2018.28846153846
"69",0,2018.30769230769
"70",55,2018.32692307692
"71",39,2018.34615384615
"72",0,2018.36538461538
"73",6,2018.38461538462
"74",0,2018.40384615385
"75",0,2018.42307692308
"76",4,2018.44230769231
"77",0,2018.46153846154
"78",4,2018.48076923077
"79",2,2018.5
"80",12,2018.51923076923
"81",0,2018.53846153846
"82",7,2018.55769230769
"83",13,2018.57692307692
"84",3,2018.59615384615
"85",0,2018.61538461538
"86",2,2018.63461538462
"87",1,2018.65384615385
"88",0,2018.67307692308
"89",3,2018.69230769231
"90",1,2018.71153846154
"91",0,2018.73076923077
"92",0,2018.75
"93",2,2018.76923076923
"94",4,2018.78846153846
"95",0,2018.80769230769
"96",4,2018.82692307692
"97",2,2018.84615384615
"98",0,2018.86538461538
"99",1,2018.88461538462
"100",0,2018.90384615385
"101",0,2018.92307692308
"102",4,2018.94230769231
"103",0,2018.96153846154
"104",7,2018.98076923077
"105",5,2019
"106",18,2019.01923076923
"107",18,2019.03846153846
"108",1,2019.05769230769
"109",55,2019.07692307692
"110",23,2019.09615384615
"111",39,2019.11538461538
"112",0,2019.13461538462
"113",186,2019.15384615385
"114",0,2019.17307692308
"115",4,2019.19230769231
"116",2,2019.21153846154
"117",1,2019.23076923077
"118",2,2019.25
"119",2,2019.26923076923
"120",3,2019.28846153846
"121",6,2019.30769230769
"122",2,2019.32692307692
"123",5,2019.34615384615
"124",7,2019.36538461538
"125",7,2019.38461538462
"126",2,2019.40384615385
"127",18,2019.42307692308
"128",5,2019.44230769231
"129",0,2019.46153846154
"130",2,2019.48076923077
"131",5,2019.5
"132",1,2019.51923076923
"133",1,2019.53846153846
"134",7,2019.55769230769
"135",0,2019.57692307692
"136",1,2019.59615384615
"137",9,2019.61538461538
"138",5,2019.63461538462
"139",2,2019.65384615385
"140",4,2019.67307692308
"141",12,2019.69230769231
"142",1,2019.71153846154
"143",9,2019.73076923077
"144",3,2019.75
"145",2,2019.76923076923
"146",7,2019.78846153846
"147",0,2019.80769230769
"148",0,2019.82692307692
"149",3,2019.84615384615
"150",3,2019.86538461538
"151",11,2019.88461538462
"152",8,2019.90384615385
"153",13,2019.92307692308
"154",0,2019.94230769231
"155",2,2019.96153846154
"156",14,2019.98076923077
"157",0,2020
"158",1,2020.01923076923
"159",22,2020.03846153846
"160",20,2020.05769230769
"161",13,2020.07692307692
"162",23,2020.09615384615
"163",39,2020.11538461538
"164",31,2020.13461538462
"165",45,2020.15384615385
"166",37,2020.17307692308
"167",13,2020.19230769231
"168",0,2020.21153846154
"169",14,2020.23076923077
"170",1,2020.25
"171",2,2020.26923076923
"172",22,2020.28846153846
"173",0,2020.30769230769
"174",0,2020.32692307692
"175",1,2020.34615384615
"176",20,2020.36538461538
"177",23,2020.38461538462
"178",13,2020.40384615385
"179",23,2020.42307692308
"180",22,2020.44230769231
"181",13,2020.46153846154
"182",39,2020.48076923077
"183",0,2020.5
"184",2,2020.51923076923
"185",1,2020.53846153846
"186",0,2020.55769230769
"187",0,2020.57692307692
"188",2,2020.59615384615
"189",1,2020.61538461538
"190",1,2020.63461538462
"191",23,2020.65384615385
"192",39,2020.67307692308
"193",31,2020.69230769231
"194",39,2020.71153846154
"195",0,2020.73076923077
"196",0,2020.75
"197",1,2020.76923076923
"198",0,2020.78846153846
"199",45,2020.80769230769
"200",45,2020.82692307692
"201",23,2020.84615384615
"202",0,2020.86538461538
"203",1,2020.88461538462
"204",0,2020.90384615385
"205",0,2020.92307692308
"206",0,2020.94230769231
"207",0,2020.96153846154
"208",37,2020.98076923077
"209",0,2021
"210",1,2021.01923076923
"211",0,2021.03846153846
"212",0,2021.05769230769
"213",0,2021.07692307692
"214",1,2021.09615384615
"215",2,2021.11538461538
"216",0,2021.13461538462
"217",0,2021.15384615385
"218",0,2021.17307692308
"219",0,2021.19230769231
"220",1,2021.21153846154
"221",0,2021.23076923077
"222",0,2021.25
"223",0,2021.26923076923
"224",0,2021.28846153846
"225",2,2021.30769230769
"226",0,2021.32692307692
"227",0,2021.34615384615
"228",0,2021.36538461538
"229",2,2021.38461538462
"230",1,2021.40384615385
"231",0,2021.42307692308
"232",0,2021.44230769231
"233",0,2021.46153846154
