"","Cases","Year"
"175",52,2020.34615384615
"176",7,2020.36538461538
"177",7,2020.38461538462
"178",7,2020.40384615385
"179",88,2020.42307692308
"180",35,2020.44230769231
"181",204,2020.46153846154
"182",13,2020.48076923077
"183",7,2020.5
"184",8,2020.51923076923
"185",11,2020.53846153846
"186",47,2020.55769230769
"187",16,2020.57692307692
"188",16,2020.59615384615
"189",10,2020.61538461538
"190",26,2020.63461538462
"191",14,2020.65384615385
"192",14,2020.67307692308
"193",5,2020.69230769231
"194",14,2020.71153846154
"195",25,2020.73076923077
"196",64,2020.75
"197",12,2020.76923076923
"198",44,2020.78846153846
"199",14,2020.80769230769
"200",16,2020.82692307692
"201",70,2020.84615384615
"202",69,2020.86538461538
"203",79,2020.88461538462
"204",129,2020.90384615385
"205",368,2020.92307692308
"206",97,2020.94230769231
"207",80,2020.96153846154
"208",70,2020.98076923077
"209",8,2021
"210",57,2021.01923076923
"211",36,2021.03846153846
"212",59,2021.05769230769
"213",32,2021.07692307692
"214",69,2021.09615384615
"215",16,2021.11538461538
"216",45,2021.13461538462
"217",36,2021.15384615385
"218",43,2021.17307692308
"219",0,2021.19230769231
"220",29,2021.21153846154
"221",16,2021.23076923077
"222",32,2021.25
"223",9,2021.26923076923
"224",20,2021.28846153846
"225",6,2021.30769230769
"226",1,2021.32692307692
"227",30,2021.34615384615
"228",0,2021.36538461538
"229",22,2021.38461538462
"230",4,2021.40384615385
"231",31,2021.42307692308
"232",7,2021.44230769231
"233",87,2021.46153846154
"234",2,2021.48076923077
"235",13,2021.5
"236",52,2021.51923076923
"237",7,2021.53846153846
"238",88,2021.55769230769
"239",18,2021.57692307692
"240",204,2021.59615384615
"241",13,2021.61538461538
"242",35,2021.63461538462
"243",2,2021.65384615385
"244",35,2021.67307692308
"245",4,2021.69230769231
"246",18,2021.71153846154
"247",26,2021.73076923077
"248",5,2021.75
"249",9,2021.76923076923
"250",98,2021.78846153846
