"","Cases","Year"
"117",1813,2019.23076923077
"118",3049,2019.25
"119",1261,2019.26923076923
"120",1620,2019.28846153846
"121",673,2019.30769230769
"122",987,2019.32692307692
"123",404,2019.34615384615
"124",1387,2019.36538461538
"125",578,2019.38461538462
"126",475,2019.40384615385
"127",552,2019.42307692308
"128",566,2019.44230769231
"129",469,2019.46153846154
"130",316,2019.48076923077
"131",379,2019.5
"132",295,2019.51923076923
"133",422,2019.53846153846
"134",340,2019.55769230769
"135",0,2019.57692307692
"136",435,2019.59615384615
"137",193,2019.61538461538
"138",130,2019.63461538462
"139",242,2019.65384615385
"140",189,2019.67307692308
"141",227,2019.69230769231
"142",468,2019.71153846154
"143",96,2019.73076923077
"144",257,2019.75
"145",210,2019.76923076923
"146",141,2019.78846153846
"147",145,2019.80769230769
"148",217,2019.82692307692
"149",240,2019.84615384615
"150",176,2019.86538461538
"151",2329,2019.88461538462
"152",553,2019.90384615385
"153",1572,2019.92307692308
"154",27,2019.94230769231
"155",234,2019.96153846154
"156",420,2019.98076923077
"157",19,2020
"158",298,2020.01923076923
"159",256,2020.03846153846
"160",349,2020.05769230769
"161",267,2020.07692307692
"162",244,2020.09615384615
"163",325,2020.11538461538
"164",347,2020.13461538462
"165",391,2020.15384615385
"166",284,2020.17307692308
"167",0,2020.19230769231
"168",1,2020.21153846154
"169",0,2020.23076923077
"170",1,2020.25
"171",0,2020.26923076923
"172",2,2020.28846153846
"173",0,2020.30769230769
"174",0,2020.32692307692
"175",0,2020.34615384615
"176",1,2020.36538461538
"177",2,2020.38461538462
"178",1,2020.40384615385
"179",0,2020.42307692308
"180",2,2020.44230769231
"181",1,2020.46153846154
"182",1,2020.48076923077
"183",14,2020.5
"184",22,2020.51923076923
"185",7,2020.53846153846
"186",0,2020.55769230769
"187",4,2020.57692307692
"188",9,2020.59615384615
"189",2,2020.61538461538
"190",28,2020.63461538462
"191",2,2020.65384615385
"192",0,2020.67307692308
"193",0,2020.69230769231
"194",0,2020.71153846154
"195",11,2020.73076923077
"196",6,2020.75
"197",5,2020.76923076923
"198",47,2020.78846153846
"199",1,2020.80769230769
"200",1,2020.82692307692
"201",2,2020.84615384615
"202",13,2020.86538461538
"203",3,2020.88461538462
"204",8,2020.90384615385
"205",0,2020.92307692308
"206",1,2020.94230769231
"207",10,2020.96153846154
"208",0,2020.98076923077
"209",6,2021
"210",8,2021.01923076923
"211",7,2021.03846153846
"212",6,2021.05769230769
"213",17,2021.07692307692
"214",3,2021.09615384615
"215",28,2021.11538461538
"216",14,2021.13461538462
"217",15,2021.15384615385
"218",14,2021.17307692308
"219",0,2021.19230769231
"220",0,2021.21153846154
"221",0,2021.23076923077
"222",8,2021.25
"223",0,2021.26923076923
"224",6,2021.28846153846
"225",5,2021.30769230769
"226",0,2021.32692307692
"227",4,2021.34615384615
"228",10,2021.36538461538
"229",2,2021.38461538462
"230",3,2021.40384615385
"231",8,2021.42307692308
"232",0,2021.44230769231
"233",0,2021.46153846154
"234",0,2021.48076923077
"235",8,2021.5
"236",6,2021.51923076923
"237",12,2021.53846153846
"238",0,2021.55769230769
"239",1,2021.57692307692
"240",5,2021.59615384615
"241",0,2021.61538461538
"242",7,2021.63461538462
"243",9,2021.65384615385
"244",7,2021.67307692308
"245",0,2021.69230769231
"246",6,2021.71153846154
"247",8,2021.73076923077
"248",0,2021.75
"249",3,2021.76923076923
