"","Cases","Year"
"168",21,2020.21153846154
"169",31,2020.23076923077
"170",20,2020.25
"171",10,2020.26923076923
"172",20,2020.28846153846
"173",6,2020.30769230769
"174",30,2020.32692307692
"175",20,2020.34615384615
"176",15,2020.36538461538
"177",0,2020.38461538462
"178",8,2020.40384615385
"179",15,2020.42307692308
"180",24,2020.44230769231
"181",13,2020.46153846154
"182",11,2020.48076923077
"183",5,2020.5
"184",9,2020.51923076923
"185",19,2020.53846153846
"186",13,2020.55769230769
"187",9,2020.57692307692
"188",3,2020.59615384615
"189",2,2020.61538461538
"190",13,2020.63461538462
"191",29,2020.65384615385
"192",26,2020.67307692308
"193",2,2020.69230769231
"194",10,2020.71153846154
"195",11,2020.73076923077
"196",24,2020.75
"197",21,2020.76923076923
"198",10,2020.78846153846
"199",12,2020.80769230769
"200",14,2020.82692307692
"201",13,2020.84615384615
"202",6,2020.86538461538
"203",31,2020.88461538462
"204",20,2020.90384615385
"205",13,2020.92307692308
"206",30,2020.94230769231
"207",10,2020.96153846154
"208",10,2020.98076923077
"209",0,2021
"210",15,2021.01923076923
"211",8,2021.03846153846
"212",13,2021.05769230769
"213",11,2021.07692307692
"214",24,2021.09615384615
"215",8,2021.11538461538
"216",12,2021.13461538462
"217",8,2021.15384615385
"218",8,2021.17307692308
"219",8,2021.19230769231
"220",4,2021.21153846154
"221",11,2021.23076923077
"222",12,2021.25
"223",8,2021.26923076923
"224",21,2021.28846153846
"225",20,2021.30769230769
"226",26,2021.32692307692
"227",2,2021.34615384615
"228",29,2021.36538461538
"229",14,2021.38461538462
"230",10,2021.40384615385
"231",14,2021.42307692308
"232",12,2021.44230769231
"233",7,2021.46153846154
"234",12,2021.48076923077
"235",5,2021.5
"236",12,2021.51923076923
"237",7,2021.53846153846
"238",13,2021.55769230769
"239",14,2021.57692307692
"240",7,2021.59615384615
"241",39,2021.61538461538
"242",0,2021.63461538462
"243",9,2021.65384615385
"244",9,2021.67307692308
"245",7,2021.69230769231
"246",10,2021.71153846154
"247",9,2021.73076923077
"248",9,2021.75
"249",15,2021.76923076923
"250",8,2021.78846153846
