"","Cases","Year"
"100",56,2018.90384615385
"101",8,2018.92307692308
"102",7,2018.94230769231
"103",17,2018.96153846154
"104",9,2018.98076923077
"105",0,2019
"106",4,2019.01923076923
"107",1,2019.03846153846
"108",11,2019.05769230769
"109",0,2019.07692307692
"110",55,2019.09615384615
"111",16,2019.11538461538
"112",0,2019.13461538462
"113",24,2019.15384615385
"114",0,2019.17307692308
"115",0,2019.19230769231
"116",5,2019.21153846154
"117",0,2019.23076923077
"118",6,2019.25
"119",2,2019.26923076923
"120",3,2019.28846153846
"121",2,2019.30769230769
"122",49,2019.32692307692
"123",0,2019.34615384615
"124",0,2019.36538461538
"125",0,2019.38461538462
"126",0,2019.40384615385
"127",3,2019.42307692308
"128",0,2019.44230769231
"129",2,2019.46153846154
"130",88,2019.48076923077
"131",36,2019.5
"132",104,2019.51923076923
"133",54,2019.53846153846
"134",23,2019.55769230769
"135",108,2019.57692307692
"136",94,2019.59615384615
"137",31,2019.61538461538
"138",0,2019.63461538462
"139",38,2019.65384615385
"140",28,2019.67307692308
"141",52,2019.69230769231
"142",27,2019.71153846154
"143",19,2019.73076923077
"144",23,2019.75
"145",11,2019.76923076923
"146",99,2019.78846153846
"147",15,2019.80769230769
"148",9,2019.82692307692
"149",2,2019.84615384615
"150",0,2019.86538461538
"151",15,2019.88461538462
"152",1,2019.90384615385
"153",1,2019.92307692308
"154",1,2019.94230769231
"155",3,2019.96153846154
"156",0,2019.98076923077
"157",0,2020
"158",0,2020.01923076923
"159",0,2020.03846153846
"160",1,2020.05769230769
"161",3,2020.07692307692
"162",55,2020.09615384615
"163",16,2020.11538461538
"164",0,2020.13461538462
"165",2,2020.15384615385
"166",1,2020.17307692308
"167",0,2020.19230769231
"168",0,2020.21153846154
"169",0,2020.23076923077
"170",0,2020.25
"171",2,2020.26923076923
"172",2,2020.28846153846
"173",7,2020.30769230769
"174",0,2020.32692307692
"175",0,2020.34615384615
"176",2,2020.36538461538
"177",0,2020.38461538462
"178",1,2020.40384615385
"179",1,2020.42307692308
"180",0,2020.44230769231
"181",0,2020.46153846154
"182",0,2020.48076923077
"183",0,2020.5
"184",0,2020.51923076923
"185",2,2020.53846153846
"186",0,2020.55769230769
"187",0,2020.57692307692
"188",0,2020.59615384615
"189",7,2020.61538461538
"190",0,2020.63461538462
"191",2,2020.65384615385
"192",0,2020.67307692308
"193",0,2020.69230769231
"194",0,2020.71153846154
"195",2,2020.73076923077
"196",0,2020.75
"197",1,2020.76923076923
"198",0,2020.78846153846
"199",0,2020.80769230769
"200",0,2020.82692307692
"201",0,2020.84615384615
"202",0,2020.86538461538
"203",0,2020.88461538462
"204",0,2020.90384615385
"205",0,2020.92307692308
"206",0,2020.94230769231
"207",0,2020.96153846154
"208",2,2020.98076923077
"209",0,2021
"210",0,2021.01923076923
"211",2,2021.03846153846
"212",0,2021.05769230769
"213",1,2021.07692307692
"214",0,2021.09615384615
"215",3,2021.11538461538
"216",0,2021.13461538462
"217",0,2021.15384615385
"218",1,2021.17307692308
"219",0,2021.19230769231
"220",0,2021.21153846154
"221",1,2021.23076923077
"222",1,2021.25
"223",0,2021.26923076923
"224",0,2021.28846153846
"225",0,2021.30769230769
"226",0,2021.32692307692
"227",0,2021.34615384615
"228",5,2021.36538461538
"229",0,2021.38461538462
"230",17,2021.40384615385
"231",8,2021.42307692308
"232",3,2021.44230769231
"233",2,2021.46153846154
"234",7,2021.48076923077
"235",0,2021.5
"236",4,2021.51923076923
"237",7,2021.53846153846
"238",0,2021.55769230769
"239",0,2021.57692307692
"240",1,2021.59615384615
"241",0,2021.61538461538
"242",0,2021.63461538462
"243",1,2021.65384615385
"244",1,2021.67307692308
"245",1,2021.69230769231
"246",4,2021.71153846154
"247",0,2021.73076923077
"248",0,2021.75
"249",0,2021.76923076923
"250",0,2021.78846153846
"251",0,2021.80769230769
"252",1,2021.82692307692
"253",4,2021.84615384615
"254",2,2021.86538461538
"255",0,2021.88461538462
"256",0,2021.90384615385
"257",0,2021.92307692308
"258",1,2021.94230769231
"259",3,2021.96153846154
"260",1,2021.98076923077
