"","Cases","Year"
"75",2550,2018.42307692308
"76",1239,2018.44230769231
"77",3297,2018.46153846154
"78",2893,2018.48076923077
"79",195,2018.5
"80",2134,2018.51923076923
"81",2121,2018.53846153846
"82",3758,2018.55769230769
"83",2893,2018.57692307692
"84",4707,2018.59615384615
"85",2196,2018.61538461538
"86",2233,2018.63461538462
"87",2861,2018.65384615385
"88",1623,2018.67307692308
"89",5968,2018.69230769231
"90",2814,2018.71153846154
"91",3032,2018.73076923077
"92",2509,2018.75
"93",3130,2018.76923076923
"94",4087,2018.78846153846
"95",2644,2018.80769230769
"96",2700,2018.82692307692
"97",3155,2018.84615384615
"98",3007,2018.86538461538
"99",1912,2018.88461538462
"100",3157,2018.90384615385
"101",2128,2018.92307692308
"102",3176,2018.94230769231
"103",3590,2018.96153846154
"104",2614,2018.98076923077
"105",155,2019
"106",957,2019.01923076923
"107",2233,2019.03846153846
"108",2893,2019.05769230769
"109",195,2019.07692307692
"110",2196,2019.09615384615
"111",2432,2019.11538461538
"112",6986,2019.13461538462
"113",2893,2019.15384615385
"114",9405,2019.17307692308
"115",2919,2019.19230769231
"116",2700,2019.21153846154
"117",2374,2019.23076923077
"118",4494,2019.25
"119",1725,2019.26923076923
"120",1716,2019.28846153846
"121",1906,2019.30769230769
"122",4393,2019.32692307692
"123",1423,2019.34615384615
"124",1912,2019.36538461538
"125",1602,2019.38461538462
"126",1987,2019.40384615385
"127",2134,2019.42307692308
"128",1491,2019.44230769231
"129",2884,2019.46153846154
"130",1363,2019.48076923077
"131",2749,2019.5
"132",2096,2019.51923076923
"133",1667,2019.53846153846
"134",2459,2019.55769230769
"135",3178,2019.57692307692
"136",3644,2019.59615384615
"137",2196,2019.61538461538
"138",5214,2019.63461538462
"139",2393,2019.65384615385
"140",3390,2019.67307692308
"141",2591,2019.69230769231
"142",3161,2019.71153846154
"143",3136,2019.73076923077
"144",2923,2019.75
"145",4068,2019.76923076923
"146",3737,2019.78846153846
"147",4056,2019.80769230769
"148",3188,2019.82692307692
"149",3896,2019.84615384615
"150",2610,2019.86538461538
"151",4638,2019.88461538462
"152",2706,2019.90384615385
"153",2524,2019.92307692308
"154",2188,2019.94230769231
"155",1871,2019.96153846154
"156",2411,2019.98076923077
"157",28,2020
"158",896,2020.01923076923
"159",1822,2020.03846153846
"160",1829,2020.05769230769
"161",1858,2020.07692307692
"162",2196,2020.09615384615
"163",2432,2020.11538461538
"164",1983,2020.13461538462
"165",2107,2020.15384615385
"166",2655,2020.17307692308
"167",2196,2020.19230769231
"168",2432,2020.21153846154
"169",2196,2020.23076923077
"170",9405,2020.25
"171",195,2020.26923076923
"172",2196,2020.28846153846
"173",2196,2020.30769230769
"174",195,2020.32692307692
"175",2432,2020.34615384615
"176",2196,2020.36538461538
"177",6986,2020.38461538462
"178",9405,2020.40384615385
"179",2196,2020.42307692308
"180",2196,2020.44230769231
"181",6986,2020.46153846154
"182",2196,2020.48076923077
"183",697,2020.5
"184",552,2020.51923076923
"185",1109,2020.53846153846
"186",846,2020.55769230769
"187",787,2020.57692307692
"188",459,2020.59615384615
"189",665,2020.61538461538
"190",1074,2020.63461538462
"191",9405,2020.65384615385
"192",2432,2020.67307692308
"193",2919,2020.69230769231
"194",9405,2020.71153846154
"195",822,2020.73076923077
"196",1089,2020.75
"197",978,2020.76923076923
"198",965,2020.78846153846
"199",6986,2020.80769230769
"200",2196,2020.82692307692
"201",2196,2020.84615384615
"202",561,2020.86538461538
"203",1002,2020.88461538462
"204",1775,2020.90384615385
"205",738,2020.92307692308
"206",769,2020.94230769231
"207",678,2020.96153846154
"208",6986,2020.98076923077
"209",174,2021
"210",617,2021.01923076923
"211",889,2021.03846153846
"212",970,2021.05769230769
"213",699,2021.07692307692
"214",1679,2021.09615384615
"215",1622,2021.11538461538
"216",1303,2021.13461538462
"217",991,2021.15384615385
"218",842,2021.17307692308
"219",1089,2021.19230769231
"220",995,2021.21153846154
"221",1154,2021.23076923077
"222",1206,2021.25
"223",1812,2021.26923076923
"224",1141,2021.28846153846
"225",1535,2021.30769230769
"226",1496,2021.32692307692
"227",1741,2021.34615384615
"228",3278,2021.36538461538
"229",1626,2021.38461538462
"230",1071,2021.40384615385
"231",1790,2021.42307692308
"232",1578,2021.44230769231
"233",2415,2021.46153846154
"234",1800,2021.48076923077
"235",1766,2021.5
"236",1714,2021.51923076923
